,x,y,z,qx,qy,qz,qw,time,name,id
181,1.9187260911710247,2.02535565633922,0.6092204953708824,0.0,0.0,-0.7372838895049607,0.6755830565344552,1584271162.9729805,object_2,181
182,1.8730335207229372,1.5956651712702496,0.7710199647483463,0.0,0.0,-0.7350038525724456,0.6780629297518503,1584271164.3139994,object_1,182
183,1.8267670851835232,1.7462595169046855,0.6520124162173622,0.0,0.0,-0.6926372927690456,0.721286060218529,1584271163.7104437,object_2,183
184,1.81949098307836,1.5118937061034938,0.7890149570143263,0.0,0.0,-0.7016299502432567,0.7125415166301857,1584271164.749302,object_1,184
185,1.830795499141246,1.5918497115755834,0.6849084153660269,0.0,0.0,-0.704499694651713,0.7097042906983465,1584271164.3807983,object_2,185
186,2.052371838752799,1.994011026735246,0.4578218782831702,0.0,0.0,-0.7266554778930365,0.6870020498135669,1584270702.278911,object_1,186
187,2.0570832922181026,1.992010866932317,0.46388479126180937,0.0,0.0,-0.728620914999524,0.6849171936995424,1584270702.6478508,object_1,187
188,2.0532655097951613,1.9929428869412398,0.4606537500221054,0.0,0.0,-0.7270316900314034,0.686603904511241,1584270703.0163965,object_1,188
189,2.057059462088813,1.9903117332536624,0.4672456588990932,0.0,0.0,-0.7283954089617445,0.6851570098914941,1584270703.6208198,object_1,189
190,2.059324785357699,1.9912220352030991,0.4606968542731783,0.0,0.0,-0.7292816278328268,0.6842136415663622,1584270704.5924218,object_1,190
191,2.0528509351212985,1.9934786575846901,0.46134539354432347,0.0,0.0,-0.7267287207240257,0.6869245711683497,1584270705.8324668,object_1,191
192,2.0584857663098863,1.988833344245244,0.4660430387004617,0.0,0.0,-0.72900454705285,0.684508853395096,1584270706.8709414,object_1,192
193,2.056386743698456,2.0003636890897334,0.4657956202796677,0.0,0.0,-0.7280453834562187,0.6855289342019689,1584270707.4071515,object_1,193
194,2.0559042655334143,1.9892559851655893,0.4589679463974635,0.0,0.0,-0.7279114711206665,0.6856711239442326,1584270707.7762623,object_1,194
195,2.05915231318409,1.9932171950122846,0.46074750106756024,0.0,0.0,-0.7292519372789423,0.6842452864104434,1584270708.1449034,object_1,195
196,2.060504959294256,1.989508865336428,0.46103385879767056,0.0,0.0,-0.730005930710859,0.6834408102586299,1584270708.2788818,object_1,196
197,2.0566069614505635,1.9928162791561923,0.46509403724219966,0.0,0.0,-0.728108112750256,0.6854623083344995,1584270708.7141416,object_1,197
